IdProducto,NombreProducto,Fecha de Compra,Precio,Año,Mes,DiaSemana
7,Chicken,9/21/2017,887,2017,9,Jueves
18,Sausages,12/22/2017,347,2017,12,Viernes
8,Chips,9/29/2017,442,2017,9,Viernes
12,Hat,2/26/2017,766,2017,2,Domingo
20,Shoes,6/27/2018,824,2018,6,Miercoles
7,Chicken,7/16/2017,887,2017,7,Domingo
6,Cheese,7/9/2017,252,2017,7,Domingo
12,Hat,1/29/2019,766,2019,1,Martes
12,Hat,5/15/2018,766,2018,5,Martes
5,Chair,9/20/2017,529,2017,9,Miercoles
20,Shoes,5/31/2018,824,2018,5,Jueves
11,Gloves,7/13/2018,413,2018,7,Viernes
23,Towels,9/3/2018,98,2018,9,Lunes
11,Gloves,5/25/2017,413,2017,5,Jueves
12,Hat,4/4/2017,766,2017,4,Martes
14,Mouse,5/4/2018,679,2018,5,Viernes
16,Pizza,7/20/2018,964,2018,7,Viernes
24,Tuna,11/25/2018,467,2018,11,Domingo
14,Mouse,1/9/2018,679,2018,1,Martes
24,Tuna,7/1/2018,467,2018,7,Domingo
16,Pizza,4/9/2017,964,2017,4,Domingo
5,Chair,2/3/2019,529,2019,2,Domingo
1,Bacon,6/16/2017,193,2017,6,Viernes
21,Soap,5/28/2017,334,2017,5,Domingo
1,Bacon,2/1/2019,193,2019,2,Viernes
24,Tuna,2/16/2019,467,2019,2,Sabado
10,Fish,8/2/2017,587,2017,8,Miercoles
1,Bacon,8/31/2018,193,2018,8,Viernes
2,Ball,4/11/2017,778,2017,4,Martes
23,Towels,2/6/2018,98,2018,2,Martes
10,Fish,2/19/2018,587,2018,2,Lunes
9,Computer,3/22/2018,8847,2018,3,Jueves
16,Pizza,6/10/2017,964,2017,6,Sabado
18,Sausages,5/28/2018,347,2018,5,Lunes
4,Car,10/10/2017,50,2017,10,Martes
6,Cheese,7/18/2017,252,2017,7,Martes
1,Bacon,7/11/2017,193,2017,7,Martes
16,Pizza,2/23/2019,964,2019,2,Sabado
7,Chicken,4/23/2017,887,2017,4,Domingo
22,Table,5/22/2018,430,2018,5,Martes
21,Soap,3/4/2018,334,2018,3,Domingo
5,Chair,2/19/2019,529,2019,2,Martes
18,Sausages,11/14/2017,347,2017,11,Martes
20,Shoes,7/19/2018,824,2018,7,Jueves
16,Pizza,2/27/2018,964,2018,2,Martes
9,Computer,6/18/2017,8847,2017,6,Domingo
23,Towels,2/14/2019,98,2019,2,Jueves
18,Sausages,6/26/2018,347,2018,6,Martes
14,Mouse,12/11/2017,679,2017,12,Lunes
9,Computer,5/25/2018,8847,2018,5,Viernes
18,Sausages,8/12/2018,347,2018,8,Domingo
9,Computer,3/22/2017,8847,2017,3,Miercoles
6,Cheese,4/24/2018,252,2018,4,Martes
2,Ball,12/23/2017,778,2017,12,Sabado
10,Fish,6/6/2017,587,2017,6,Martes
5,Chair,4/25/2017,529,2017,4,Martes
19,Shirt,7/13/2018,698,2018,7,Viernes
22,Table,4/27/2018,430,2018,4,Viernes
15,Pants,6/15/2018,678,2018,6,Viernes
18,Sausages,7/26/2017,347,2017,7,Miercoles
23,Towels,10/20/2018,98,2018,10,Sabado
11,Gloves,7/17/2017,413,2017,7,Lunes
22,Table,10/8/2017,430,2017,10,Domingo
2,Ball,6/25/2017,778,2017,6,Domingo
20,Shoes,11/26/2018,824,2018,11,Lunes
8,Chips,8/21/2017,442,2017,8,Lunes
17,Salad,2/3/2019,853,2019,2,Domingo
7,Chicken,11/3/2018,887,2018,11,Sabado
18,Sausages,2/1/2018,347,2018,2,Jueves
2,Ball,11/4/2018,778,2018,11,Domingo
24,Tuna,8/3/2018,467,2018,8,Viernes
8,Chips,3/14/2017,442,2017,3,Martes
6,Cheese,3/25/2017,252,2017,3,Sabado
23,Towels,6/12/2018,98,2018,6,Martes
11,Gloves,4/21/2017,413,2017,4,Viernes
16,Pizza,12/29/2018,964,2018,12,Sabado
3,Bike,5/9/2018,742,2018,5,Miercoles
20,Shoes,3/7/2017,824,2017,3,Martes
7,Chicken,12/13/2017,887,2017,12,Miercoles
8,Chips,9/19/2017,442,2017,9,Martes
24,Tuna,10/1/2017,467,2017,10,Domingo
21,Soap,4/10/2017,334,2017,4,Lunes
12,Hat,2/12/2018,766,2018,2,Lunes
16,Pizza,8/11/2018,964,2018,8,Sabado
10,Fish,10/29/2017,587,2017,10,Domingo
11,Gloves,12/27/2018,413,2018,12,Jueves
13,Keyboard,2/11/2019,920,2019,2,Lunes
2,Ball,4/16/2018,778,2018,4,Lunes
23,Towels,8/6/2018,98,2018,8,Lunes
17,Salad,12/19/2017,853,2017,12,Martes
23,Towels,10/11/2018,98,2018,10,Jueves
10,Fish,8/5/2018,587,2018,8,Domingo
4,Car,4/25/2017,50,2017,4,Martes
13,Keyboard,10/28/2018,920,2018,10,Domingo
7,Chicken,5/13/2018,887,2018,5,Domingo
8,Chips,10/27/2018,442,2018,10,Sabado
18,Sausages,1/9/2019,347,2019,1,Miercoles
23,Towels,3/29/2017,98,2017,3,Miercoles
10,Fish,10/23/2017,587,2017,10,Lunes
19,Shirt,3/3/2018,698,2018,3,Sabado
17,Salad,12/27/2017,853,2017,12,Miercoles
1,Bacon,8/15/2018,193,2018,8,Miercoles
5,Chair,10/28/2018,529,2018,10,Domingo
10,Fish,8/5/2018,587,2018,8,Domingo
3,Bike,11/3/2018,742,2018,11,Sabado
7,Chicken,3/2/2017,887,2017,3,Jueves
3,Bike,7/7/2018,742,2018,7,Sabado
2,Ball,12/29/2017,778,2017,12,Viernes
21,Soap,9/24/2017,334,2017,9,Domingo
7,Chicken,8/30/2018,887,2018,8,Jueves
24,Tuna,10/30/2018,467,2018,10,Martes
2,Ball,1/2/2019,778,2019,1,Miercoles
3,Bike,11/25/2017,742,2017,11,Sabado
22,Table,2/28/2017,430,2017,2,Martes
5,Chair,11/18/2018,529,2018,11,Domingo
16,Pizza,6/17/2018,964,2018,6,Domingo
7,Chicken,2/24/2017,887,2017,2,Viernes
22,Table,11/26/2018,430,2018,11,Lunes
20,Shoes,1/21/2018,824,2018,1,Domingo
8,Chips,8/7/2018,442,2018,8,Martes
18,Sausages,12/20/2017,347,2017,12,Miercoles
10,Fish,7/15/2017,587,2017,7,Sabado
15,Pants,8/12/2018,678,2018,8,Domingo
23,Towels,10/6/2017,98,2017,10,Viernes
18,Sausages,8/29/2017,347,2017,8,Martes
24,Tuna,2/23/2018,467,2018,2,Viernes
22,Table,5/16/2017,430,2017,5,Martes
14,Mouse,9/13/2017,679,2017,9,Miercoles
11,Gloves,5/3/2018,413,2018,5,Jueves
13,Keyboard,10/11/2017,920,2017,10,Miercoles
3,Bike,5/27/2017,742,2017,5,Sabado
13,Keyboard,10/17/2017,920,2017,10,Martes
11,Gloves,4/13/2018,413,2018,4,Viernes
2,Ball,9/5/2017,778,2017,9,Martes
3,Bike,8/10/2017,742,2017,8,Jueves
22,Table,6/10/2018,430,2018,6,Domingo
21,Soap,2/11/2019,334,2019,2,Lunes
23,Towels,12/13/2017,98,2017,12,Miercoles
18,Sausages,4/5/2017,347,2017,4,Miercoles
24,Tuna,6/13/2017,467,2017,6,Martes
15,Pants,3/22/2017,678,2017,3,Miercoles
2,Ball,6/10/2017,778,2017,6,Sabado
9,Computer,4/18/2017,8847,2017,4,Martes
7,Chicken,10/2/2018,887,2018,10,Martes
9,Computer,1/6/2018,8847,2018,1,Sabado
10,Fish,2/17/2018,587,2018,2,Sabado
9,Computer,5/2/2018,8847,2018,5,Miercoles
24,Tuna,2/22/2019,467,2019,2,Viernes
22,Table,8/24/2017,430,2017,8,Jueves
13,Keyboard,8/26/2017,920,2017,8,Sabado
23,Towels,6/8/2018,98,2018,6,Viernes
24,Tuna,1/29/2019,467,2019,1,Martes
7,Chicken,10/26/2018,887,2018,10,Viernes
13,Keyboard,7/5/2018,920,2018,7,Jueves
20,Shoes,10/15/2018,824,2018,10,Lunes
13,Keyboard,4/29/2018,920,2018,4,Domingo
12,Hat,8/9/2018,766,2018,8,Jueves
22,Table,2/27/2017,430,2017,2,Lunes
9,Computer,5/3/2018,8847,2018,5,Jueves
18,Sausages,3/9/2018,347,2018,3,Viernes
19,Shirt,9/13/2018,698,2018,9,Jueves
17,Salad,8/30/2017,853,2017,8,Miercoles
9,Computer,6/21/2017,8847,2017,6,Miercoles
23,Towels,6/21/2018,98,2018,6,Jueves
1,Bacon,1/10/2018,193,2018,1,Miercoles
3,Bike,9/20/2018,742,2018,9,Jueves
16,Pizza,9/15/2018,964,2018,9,Sabado
23,Towels,7/27/2017,98,2017,7,Jueves
21,Soap,6/15/2018,334,2018,6,Viernes
11,Gloves,10/9/2017,413,2017,10,Lunes
4,Car,3/28/2017,50,2017,3,Martes
11,Gloves,2/19/2019,413,2019,2,Martes
21,Soap,12/30/2018,334,2018,12,Domingo
1,Bacon,7/5/2017,193,2017,7,Miercoles
1,Bacon,7/14/2018,193,2018,7,Sabado
12,Hat,8/29/2017,766,2017,8,Martes
22,Table,7/24/2017,430,2017,7,Lunes
10,Fish,2/3/2019,587,2019,2,Domingo
17,Salad,11/28/2018,853,2018,11,Miercoles
23,Towels,9/13/2017,98,2017,9,Miercoles
18,Sausages,3/7/2017,347,2017,3,Martes
12,Hat,2/28/2018,766,2018,2,Miercoles
1,Bacon,7/18/2017,193,2017,7,Martes
10,Fish,7/25/2017,587,2017,7,Martes
20,Shoes,2/18/2019,824,2019,2,Lunes
4,Car,8/29/2017,50,2017,8,Martes
16,Pizza,11/29/2017,964,2017,11,Miercoles
8,Chips,7/22/2017,442,2017,7,Sabado
21,Soap,5/7/2018,334,2018,5,Lunes
1,Bacon,3/27/2018,193,2018,3,Martes
2,Ball,11/4/2017,778,2017,11,Sabado
21,Soap,10/9/2018,334,2018,10,Martes
21,Soap,11/26/2018,334,2018,11,Lunes
1,Bacon,10/18/2017,193,2017,10,Miercoles
15,Pants,9/30/2018,678,2018,9,Domingo
3,Bike,4/22/2018,742,2018,4,Domingo
16,Pizza,2/18/2019,964,2019,2,Lunes
11,Gloves,2/9/2019,413,2019,2,Sabado
6,Cheese,12/25/2018,252,2018,12,Martes
2,Ball,2/3/2019,778,2019,2,Domingo
23,Towels,2/23/2018,98,2018,2,Viernes
6,Cheese,2/24/2018,252,2018,2,Sabado
19,Shirt,3/12/2018,698,2018,3,Lunes
2,Ball,7/15/2018,778,2018,7,Domingo
2,Ball,2/21/2019,778,2019,2,Jueves
5,Chair,9/7/2017,529,2017,9,Jueves
12,Hat,6/15/2017,766,2017,6,Jueves
2,Ball,10/1/2017,778,2017,10,Domingo
12,Hat,3/3/2017,766,2017,3,Viernes
14,Mouse,12/25/2018,679,2018,12,Martes
10,Fish,8/11/2017,587,2017,8,Viernes
23,Towels,11/29/2017,98,2017,11,Miercoles
6,Cheese,4/4/2017,252,2017,4,Martes
17,Salad,12/7/2018,853,2018,12,Viernes
19,Shirt,5/26/2017,698,2017,5,Viernes
9,Computer,1/27/2018,8847,2018,1,Sabado
18,Sausages,12/12/2017,347,2017,12,Martes
12,Hat,6/3/2018,766,2018,6,Domingo
11,Gloves,1/29/2018,413,2018,1,Lunes
14,Mouse,12/2/2017,679,2017,12,Sabado
1,Bacon,9/8/2018,193,2018,9,Sabado
24,Tuna,11/5/2017,467,2017,11,Domingo
1,Bacon,6/12/2017,193,2017,6,Lunes
2,Ball,3/11/2017,778,2017,3,Sabado
13,Keyboard,11/16/2018,920,2018,11,Viernes
5,Chair,7/4/2017,529,2017,7,Martes
10,Fish,6/14/2017,587,2017,6,Miercoles
12,Hat,1/1/2019,766,2019,1,Martes
14,Mouse,1/8/2018,679,2018,1,Lunes
20,Shoes,11/10/2017,824,2017,11,Viernes
9,Computer,12/5/2018,8847,2018,12,Miercoles
24,Tuna,7/2/2017,467,2017,7,Domingo
3,Bike,5/9/2017,742,2017,5,Martes
15,Pants,5/4/2018,678,2018,5,Viernes
3,Bike,4/1/2018,742,2018,4,Domingo
7,Chicken,1/12/2018,887,2018,1,Viernes
21,Soap,6/24/2017,334,2017,6,Sabado
23,Towels,8/23/2018,98,2018,8,Jueves
5,Chair,7/6/2018,529,2018,7,Viernes
1,Bacon,12/25/2017,193,2017,12,Lunes
21,Soap,4/4/2018,334,2018,4,Miercoles
23,Towels,6/10/2018,98,2018,6,Domingo
1,Bacon,9/6/2018,193,2018,9,Jueves
4,Car,10/3/2018,50,2018,10,Miercoles
14,Mouse,7/29/2018,679,2018,7,Domingo
24,Tuna,6/5/2018,467,2018,6,Martes
5,Chair,10/12/2017,529,2017,10,Jueves
10,Fish,7/6/2017,587,2017,7,Jueves
2,Ball,6/25/2017,778,2017,6,Domingo
5,Chair,1/14/2019,529,2019,1,Lunes
19,Shirt,4/29/2017,698,2017,4,Sabado
23,Towels,8/4/2017,98,2017,8,Viernes
24,Tuna,6/22/2018,467,2018,6,Viernes
19,Shirt,12/15/2018,698,2018,12,Sabado
4,Car,7/13/2017,50,2017,7,Jueves
5,Chair,11/20/2017,529,2017,11,Lunes
11,Gloves,1/20/2018,413,2018,1,Sabado
22,Table,3/13/2017,430,2017,3,Lunes
24,Tuna,11/12/2018,467,2018,11,Lunes
19,Shirt,8/18/2017,698,2017,8,Viernes
6,Cheese,6/11/2017,252,2017,6,Domingo
23,Towels,10/9/2018,98,2018,10,Martes
24,Tuna,5/8/2018,467,2018,5,Martes
4,Car,7/30/2018,50,2018,7,Lunes
7,Chicken,2/10/2019,887,2019,2,Domingo
22,Table,10/6/2017,430,2017,10,Viernes
4,Car,8/18/2018,50,2018,8,Sabado
6,Cheese,11/2/2017,252,2017,11,Jueves
23,Towels,1/11/2019,98,2019,1,Viernes
7,Chicken,5/27/2017,887,2017,5,Sabado
10,Fish,3/6/2018,587,2018,3,Martes
12,Hat,6/20/2018,766,2018,6,Miercoles
20,Shoes,10/16/2018,824,2018,10,Martes
20,Shoes,3/27/2018,824,2018,3,Martes
7,Chicken,3/17/2017,887,2017,3,Viernes
23,Towels,5/9/2017,98,2017,5,Martes
5,Chair,6/28/2018,529,2018,6,Jueves
15,Pants,9/17/2018,678,2018,9,Lunes
17,Salad,9/6/2018,853,2018,9,Jueves
15,Pants,5/2/2018,678,2018,5,Miercoles
23,Towels,3/3/2017,98,2017,3,Viernes
15,Pants,3/11/2017,678,2017,3,Sabado
13,Keyboard,7/2/2018,920,2018,7,Lunes
3,Bike,5/2/2017,742,2017,5,Martes
15,Pants,9/13/2018,678,2018,9,Jueves
6,Cheese,3/28/2017,252,2017,3,Martes
16,Pizza,12/24/2018,964,2018,12,Lunes
9,Computer,12/23/2018,8847,2018,12,Domingo
14,Mouse,12/21/2017,679,2017,12,Jueves
18,Sausages,7/9/2018,347,2018,7,Lunes
16,Pizza,1/18/2019,964,2019,1,Viernes
24,Tuna,9/30/2017,467,2017,9,Sabado
2,Ball,8/30/2018,778,2018,8,Jueves
10,Fish,7/9/2017,587,2017,7,Domingo
13,Keyboard,6/25/2018,920,2018,6,Lunes
22,Table,9/9/2017,430,2017,9,Sabado
6,Cheese,4/10/2018,252,2018,4,Martes
11,Gloves,1/9/2018,413,2018,1,Martes
21,Soap,12/5/2018,334,2018,12,Miercoles
16,Pizza,1/18/2018,964,2018,1,Jueves
11,Gloves,2/24/2017,413,2017,2,Viernes
10,Fish,11/5/2017,587,2017,11,Domingo
16,Pizza,9/4/2017,964,2017,9,Lunes
13,Keyboard,9/11/2017,920,2017,9,Lunes
2,Ball,3/3/2017,778,2017,3,Viernes
5,Chair,4/21/2018,529,2018,4,Sabado
24,Tuna,7/25/2018,467,2018,7,Miercoles
4,Car,5/23/2017,50,2017,5,Martes
2,Ball,6/24/2018,778,2018,6,Domingo
8,Chips,11/27/2018,442,2018,11,Martes
4,Car,6/29/2018,50,2018,6,Viernes
22,Table,10/1/2018,430,2018,10,Lunes
6,Cheese,10/27/2017,252,2017,10,Viernes
10,Fish,2/26/2017,587,2017,2,Domingo
20,Shoes,4/26/2018,824,2018,4,Jueves
13,Keyboard,8/11/2017,920,2017,8,Viernes
13,Keyboard,11/14/2018,920,2018,11,Miercoles
10,Fish,4/29/2018,587,2018,4,Domingo
14,Mouse,4/24/2018,679,2018,4,Martes
13,Keyboard,12/7/2018,920,2018,12,Viernes
11,Gloves,5/14/2018,413,2018,5,Lunes
13,Keyboard,2/20/2018,920,2018,2,Martes
15,Pants,7/19/2017,678,2017,7,Miercoles
2,Ball,12/12/2017,778,2017,12,Martes
5,Chair,4/25/2017,529,2017,4,Martes
23,Towels,9/1/2017,98,2017,9,Viernes
14,Mouse,4/15/2017,679,2017,4,Sabado
11,Gloves,2/28/2018,413,2018,2,Miercoles
22,Table,7/26/2018,430,2018,7,Jueves
2,Ball,4/16/2018,778,2018,4,Lunes
1,Bacon,9/12/2017,193,2017,9,Martes
24,Tuna,7/10/2018,467,2018,7,Martes
7,Chicken,10/22/2017,887,2017,10,Domingo
9,Computer,4/22/2018,8847,2018,4,Domingo
13,Keyboard,7/15/2017,920,2017,7,Sabado
20,Shoes,11/22/2018,824,2018,11,Jueves
5,Chair,10/9/2017,529,2017,10,Lunes
1,Bacon,11/12/2018,193,2018,11,Lunes
19,Shirt,4/19/2017,698,2017,4,Miercoles
24,Tuna,5/7/2018,467,2018,5,Lunes
15,Pants,4/23/2017,678,2017,4,Domingo
24,Tuna,6/17/2017,467,2017,6,Sabado
21,Soap,1/16/2018,334,2018,1,Martes
11,Gloves,10/28/2018,413,2018,10,Domingo
9,Computer,6/8/2018,8847,2018,6,Viernes
11,Gloves,1/16/2019,413,2019,1,Miercoles
8,Chips,8/17/2017,442,2017,8,Jueves
17,Salad,10/10/2017,853,2017,10,Martes
16,Pizza,2/11/2019,964,2019,2,Lunes
2,Ball,6/22/2018,778,2018,6,Viernes
8,Chips,5/1/2017,442,2017,5,Lunes
23,Towels,2/19/2019,98,2019,2,Martes
17,Salad,12/12/2018,853,2018,12,Miercoles
18,Sausages,10/21/2017,347,2017,10,Sabado
21,Soap,9/5/2017,334,2017,9,Martes
14,Mouse,3/9/2017,679,2017,3,Jueves
12,Hat,10/9/2018,766,2018,10,Martes
4,Car,10/19/2018,50,2018,10,Viernes
19,Shirt,5/23/2018,698,2018,5,Miercoles
10,Fish,2/5/2018,587,2018,2,Lunes
20,Shoes,9/30/2017,824,2017,9,Sabado
3,Bike,7/30/2018,742,2018,7,Lunes
24,Tuna,8/23/2018,467,2018,8,Jueves
12,Hat,10/25/2017,766,2017,10,Miercoles
4,Car,6/9/2017,50,2017,6,Viernes
3,Bike,5/6/2018,742,2018,5,Domingo
2,Ball,2/8/2019,778,2019,2,Viernes
6,Cheese,12/18/2018,252,2018,12,Martes
7,Chicken,12/23/2017,887,2017,12,Sabado
22,Table,11/13/2017,430,2017,11,Lunes
17,Salad,11/7/2018,853,2018,11,Miercoles
2,Ball,11/28/2018,778,2018,11,Miercoles
15,Pants,12/7/2017,678,2017,12,Jueves
17,Salad,5/3/2018,853,2018,5,Jueves
22,Table,5/21/2017,430,2017,5,Domingo
21,Soap,7/7/2017,334,2017,7,Viernes
12,Hat,1/18/2019,766,2019,1,Viernes
4,Car,11/4/2018,50,2018,11,Domingo
13,Keyboard,5/24/2017,920,2017,5,Miercoles
15,Pants,5/19/2018,678,2018,5,Sabado
11,Gloves,2/22/2018,413,2018,2,Jueves
3,Bike,4/2/2017,742,2017,4,Domingo
4,Car,9/29/2017,50,2017,9,Viernes
2,Ball,5/7/2017,778,2017,5,Domingo
10,Fish,1/14/2018,587,2018,1,Domingo
24,Tuna,7/7/2017,467,2017,7,Viernes
1,Bacon,6/29/2018,193,2018,6,Viernes
18,Sausages,7/26/2017,347,2017,7,Miercoles
22,Table,4/4/2018,430,2018,4,Miercoles
21,Soap,12/12/2018,334,2018,12,Miercoles
14,Mouse,8/17/2017,679,2017,8,Jueves
6,Cheese,10/21/2018,252,2018,10,Domingo
16,Pizza,6/5/2018,964,2018,6,Martes
16,Pizza,7/4/2018,964,2018,7,Miercoles
13,Keyboard,5/4/2017,920,2017,5,Jueves
5,Chair,7/6/2017,529,2017,7,Jueves
3,Bike,12/7/2018,742,2018,12,Viernes
21,Soap,12/10/2018,334,2018,12,Lunes
6,Cheese,11/30/2017,252,2017,11,Jueves
20,Shoes,10/17/2017,824,2017,10,Martes
22,Table,1/11/2018,430,2018,1,Jueves
9,Computer,7/29/2017,8847,2017,7,Sabado
20,Shoes,10/9/2017,824,2017,10,Lunes
9,Computer,9/13/2018,8847,2018,9,Jueves
5,Chair,4/5/2018,529,2018,4,Jueves
18,Sausages,9/29/2017,347,2017,9,Viernes
14,Mouse,9/19/2017,679,2017,9,Martes
4,Car,7/6/2018,50,2018,7,Viernes
7,Chicken,11/20/2018,887,2018,11,Martes
21,Soap,4/10/2018,334,2018,4,Martes
23,Towels,12/18/2017,98,2017,12,Lunes
12,Hat,1/11/2019,766,2019,1,Viernes
15,Pants,2/23/2019,678,2019,2,Sabado
12,Hat,9/10/2018,766,2018,9,Lunes
23,Towels,6/1/2017,98,2017,6,Jueves
12,Hat,1/9/2019,766,2019,1,Miercoles
10,Fish,8/23/2017,587,2017,8,Miercoles
7,Chicken,6/11/2017,887,2017,6,Domingo
12,Hat,7/8/2017,766,2017,7,Sabado
9,Computer,8/26/2018,8847,2018,8,Domingo
5,Chair,2/1/2019,529,2019,2,Viernes
3,Bike,6/7/2018,742,2018,6,Jueves
12,Hat,1/22/2018,766,2018,1,Lunes
11,Gloves,3/19/2018,413,2018,3,Lunes
15,Pants,12/14/2018,678,2018,12,Viernes
17,Salad,4/10/2018,853,2018,4,Martes
12,Hat,8/19/2017,766,2017,8,Sabado
3,Bike,6/17/2017,742,2017,6,Sabado
24,Tuna,7/11/2017,467,2017,7,Martes
23,Towels,10/7/2017,98,2017,10,Sabado
21,Soap,3/29/2017,334,2017,3,Miercoles
21,Soap,6/15/2018,334,2018,6,Viernes
6,Cheese,12/2/2018,252,2018,12,Domingo
7,Chicken,4/26/2017,887,2017,4,Miercoles
4,Car,4/25/2018,50,2018,4,Miercoles
19,Shirt,5/8/2017,698,2017,5,Lunes
12,Hat,7/5/2018,766,2018,7,Jueves
24,Tuna,2/1/2019,467,2019,2,Viernes
14,Mouse,7/13/2017,679,2017,7,Jueves
7,Chicken,2/28/2017,887,2017,2,Martes
1,Bacon,12/15/2018,193,2018,12,Sabado
6,Cheese,12/5/2018,252,2018,12,Miercoles
16,Pizza,11/1/2017,964,2017,11,Miercoles
21,Soap,3/9/2018,334,2018,3,Viernes
1,Bacon,9/26/2017,193,2017,9,Martes
10,Fish,10/24/2018,587,2018,10,Miercoles
20,Shoes,10/14/2018,824,2018,10,Domingo
7,Chicken,7/21/2017,887,2017,7,Viernes
12,Hat,10/27/2017,766,2017,10,Viernes
4,Car,3/26/2018,50,2018,3,Lunes
12,Hat,4/5/2018,766,2018,4,Jueves
1,Bacon,6/5/2018,193,2018,6,Martes
23,Towels,7/26/2018,98,2018,7,Jueves
5,Chair,8/13/2018,529,2018,8,Lunes
1,Bacon,1/7/2019,193,2019,1,Lunes
14,Mouse,10/4/2018,679,2018,10,Jueves
15,Pants,2/4/2019,678,2019,2,Lunes
17,Salad,12/16/2017,853,2017,12,Sabado
24,Tuna,12/11/2018,467,2018,12,Martes
6,Cheese,3/3/2017,252,2017,3,Viernes
12,Hat,7/20/2018,766,2018,7,Viernes
4,Car,3/31/2018,50,2018,3,Sabado
16,Pizza,9/6/2018,964,2018,9,Jueves
7,Chicken,1/31/2018,887,2018,1,Miercoles
2,Ball,4/18/2018,778,2018,4,Miercoles
20,Shoes,10/12/2018,824,2018,10,Viernes
9,Computer,11/5/2017,8847,2017,11,Domingo
20,Shoes,12/4/2017,824,2017,12,Lunes
1,Bacon,1/16/2019,193,2019,1,Miercoles
14,Mouse,2/13/2019,679,2019,2,Miercoles
14,Mouse,4/18/2018,679,2018,4,Miercoles
19,Shirt,3/23/2017,698,2017,3,Jueves
3,Bike,8/15/2018,742,2018,8,Miercoles
8,Chips,3/4/2017,442,2017,3,Sabado
19,Shirt,4/30/2017,698,2017,4,Domingo
8,Chips,5/27/2018,442,2018,5,Domingo
10,Fish,7/23/2018,587,2018,7,Lunes
15,Pants,5/24/2017,678,2017,5,Miercoles
18,Sausages,2/22/2018,347,2018,2,Jueves
9,Computer,10/4/2018,8847,2018,10,Jueves
5,Chair,6/8/2017,529,2017,6,Jueves
19,Shirt,12/30/2018,698,2018,12,Domingo
6,Cheese,2/22/2018,252,2018,2,Jueves
14,Mouse,12/28/2018,679,2018,12,Viernes
10,Fish,11/14/2018,587,2018,11,Miercoles
4,Car,10/26/2017,50,2017,10,Jueves
12,Hat,8/9/2017,766,2017,8,Miercoles
16,Pizza,3/14/2017,964,2017,3,Martes
2,Ball,9/20/2018,778,2018,9,Jueves
19,Shirt,3/22/2017,698,2017,3,Miercoles
22,Table,1/7/2019,430,2019,1,Lunes
4,Car,12/4/2018,50,2018,12,Martes
17,Salad,11/8/2017,853,2017,11,Miercoles
21,Soap,10/25/2017,334,2017,10,Miercoles
7,Chicken,8/28/2018,887,2018,8,Martes
11,Gloves,6/1/2018,413,2018,6,Viernes
16,Pizza,5/5/2017,964,2017,5,Viernes
6,Cheese,4/30/2017,252,2017,4,Domingo
1,Bacon,8/9/2018,193,2018,8,Jueves
4,Car,5/6/2018,50,2018,5,Domingo
1,Bacon,12/27/2017,193,2017,12,Miercoles
5,Chair,9/21/2017,529,2017,9,Jueves
16,Pizza,8/7/2017,964,2017,8,Lunes
3,Bike,12/16/2017,742,2017,12,Sabado
22,Table,8/10/2018,430,2018,8,Viernes
12,Hat,7/8/2018,766,2018,7,Domingo
5,Chair,8/21/2018,529,2018,8,Martes
6,Cheese,1/1/2019,252,2019,1,Martes
9,Computer,6/3/2017,8847,2017,6,Sabado
9,Computer,6/6/2018,8847,2018,6,Miercoles
19,Shirt,4/16/2018,698,2018,4,Lunes
11,Gloves,9/27/2017,413,2017,9,Miercoles
22,Table,1/20/2018,430,2018,1,Sabado
9,Computer,12/25/2018,8847,2018,12,Martes
20,Shoes,12/30/2017,824,2017,12,Sabado
5,Chair,3/5/2018,529,2018,3,Lunes
12,Hat,9/26/2017,766,2017,9,Martes
9,Computer,10/26/2017,8847,2017,10,Jueves
22,Table,1/31/2019,430,2019,1,Jueves
1,Bacon,8/19/2018,193,2018,8,Domingo
5,Chair,9/29/2017,529,2017,9,Viernes
17,Salad,12/2/2017,853,2017,12,Sabado
22,Table,10/16/2018,430,2018,10,Martes
10,Fish,10/20/2018,587,2018,10,Sabado
23,Towels,6/3/2017,98,2017,6,Sabado
18,Sausages,2/16/2019,347,2019,2,Sabado
11,Gloves,4/29/2018,413,2018,4,Domingo
18,Sausages,1/12/2018,347,2018,1,Viernes
17,Salad,10/30/2018,853,2018,10,Martes
6,Cheese,7/15/2018,252,2018,7,Domingo
14,Mouse,2/21/2018,679,2018,2,Miercoles
8,Chips,7/8/2018,442,2018,7,Domingo
2,Ball,4/13/2017,778,2017,4,Jueves
3,Bike,10/31/2018,742,2018,10,Miercoles
10,Fish,6/14/2017,587,2017,6,Miercoles
19,Shirt,7/26/2017,698,2017,7,Miercoles
4,Car,1/27/2018,50,2018,1,Sabado
17,Salad,1/21/2018,853,2018,1,Domingo
2,Ball,11/9/2018,778,2018,11,Viernes
16,Pizza,2/20/2018,964,2018,2,Martes
17,Salad,2/21/2019,853,2019,2,Jueves
1,Bacon,3/5/2017,193,2017,3,Domingo
12,Hat,11/29/2017,766,2017,11,Miercoles
19,Shirt,2/13/2018,698,2018,2,Martes
17,Salad,12/9/2017,853,2017,12,Sabado
21,Soap,1/28/2018,334,2018,1,Domingo
6,Cheese,1/30/2018,252,2018,1,Martes
24,Tuna,10/12/2017,467,2017,10,Jueves
2,Ball,10/4/2018,778,2018,10,Jueves
